Date,S&P500 Open,S&P500 Close,DJ Open,DJ Close,NAS Open,NAS Close,Bank_Open,Bank_Close,Biotech_Open,Biotech_Close,Healthcare_Open,Healthcare_Close,Housing_Open,Housing_Close,Industrial_Open,Industrial_Close,Insurance_Open,Insurance_Close,Oil-Gas_Open,Oil-Gas_Close,Semiconductor_Open,Semiconductor_Close,Telecom_Open,Telecom_Close,Utility_Open,Utility_Close,S&P500 Same-Day Change,S&P500 1-Day Change,S&P500 2-Day Change,DJ Same-Day Change,DJ 1-Day Change,DJ 2-Day Change,NAS Same-Day Change,NAS 1-Day Change,NAS 2-Day Change,Banking Same-Day Change,Banking 1-Day Change,Biotech Same-Day Change,Biotech 1-Day Change,Healthcare Same-Day Change,Healthcare 1-Day Change,Housing Same-Day Change,Housing 1-Day Change,Industrial Same-Day Change,Industrial 1-Day Change,Insurance Same-Day Change,Insurance 1-Day Change,Oil Same-Day Change,Oil 1-Day Change,Semiconductor Same-Day Change,Semiconductor 1-Day Change,Telecom Same-Day Change,Telecom 1-Day Change,Utility Same-Day Change,Utility 1-Day Change
2017-04-11,2353.9199,2353.78,20644.3203,20651.3008,5871.1602,5866.77,3621.149902,3666.709961,3028.389893,3017.340088,679.299988,677.869995,266.25,268.700012,4863.299805,4862.379883,8176.560059,8171.390137,171.660004,171.550003,983.960022,983.340027,306.329987,305.720001,651.539978,652.51001,-0.01,-0.38,-1.05,0.03,-0.29,-0.96,-0.07,-0.52,-1.05,1.26,-1.45,-0.36,0.09,-0.21,-0.09,0.92,-0.92,-0.02,-0.58,-0.06,-0.54,-0.06,-1.75,-0.06,-1.71,-0.2,-0.55,0.15,0.72
2017-04-12,2352.1499,2344.9299,20637.9492,20591.8594,5863.5898,5836.1602,3659.370117,3613.47998,3028.780029,3020.070068,679.340027,677.289978,267.730011,266.23999,4857.6401369999985,4834.290039,8170.990234000001,8127.319823999998,171.229996,168.550003,981.27002,966.549988,306.350006,304.049988,650.52002,657.1900019999998,-0.31,-0.68,0.17,-0.22,-0.67,0.22,-0.47,-0.53,0.35,-1.25,-1.92,-0.29,0.77,-0.3,0.3,-0.56,-0.26,-0.48,-0.79,-0.53,-0.8,-1.57,-2.51,-1.5,-0.68,-0.75,-0.57,1.03,-0.33
2017-04-13,2341.98,2328.95,20561.6895,20453.25,5828.3701,5805.1499,3597.899902,3544.280029,3021.610107,3043.379883,677.330017,679.289978,265.839996,265.540009,4830.049805,4796.310059,8121.140137,8062.180176000002,168.25,164.320007,962.539978,960.01001,304.209991,302.309998,656.1400150000002,655.02002,-0.56,0.86,0.57,-0.53,0.9,0.34,-0.4,0.89,0.76,-1.49,1.58,0.72,-0.04,0.29,0.22,-0.11,1.5,-0.7,0.84,-0.73,1.61,-2.34,0.18,-0.26,1.31,-0.62,0.81,-0.17,0.45
2017-04-17,2332.6201,2349.01,20484.75,20636.9199,5821.5498,5856.79,3553.76001,3600.25,3033.290039,3042.290039,678.619995,680.799988,266.27999900000003,269.52999900000003,4813.319824,4836.439941,8082.859863,8192.089844,164.410004,164.619995,964.780029,972.559998,303.709991,304.76001,656.169983,657.950012,0.7,-0.29,-0.46,0.74,-0.55,-1.13,0.61,-0.12,0.11,1.31,-0.24,0.3,-0.99,0.32,-0.87,1.22,0.06,0.48,0.09,1.35,-0.28,0.13,-0.81,0.81,0.42,0.35,0.0,0.27,0.12
2017-04-18,2342.53,2342.1899,20561.3906,20523.2793,5838.5898,5849.4702,3579.5,3591.429932,3028.6201170000004,3012.209961,678.210022,674.880005,268.51001,269.690002,4825.279785,4840.810059,8146.75,8168.759765999999,163.270004,163.28999299999995,967.429993,976.669983,303.899994,304.769989,657.710022,658.73999,-0.01,-0.17,0.58,-0.19,-0.58,0.27,0.19,0.23,1.15,0.33,0.7,-0.54,0.4,-0.49,0.59,0.44,0.03,0.32,0.09,0.27,-0.08,0.01,-2.67,0.96,0.55,0.29,0.15,0.16,-0.61
2017-04-19,2346.79,2338.1699,20503.5195,20404.4902,5874.4302,5863.0298,3610.419922,3616.699951,3025.340088,3024.25,678.5,678.8900150000002,270.869995,269.77999900000003,4854.720215,4845.22998,8200.860352,8162.259765999999,164.059998,158.929993,986.719971,982.049988,306.309998,305.220001,657.719971,654.700012,-0.37,0.76,0.45,-0.48,0.85,0.7,-0.19,0.92,0.81,0.17,1.98,-0.04,0.46,0.06,0.62,-0.4,-0.12,-0.2,0.8,-0.47,0.72,-3.13,0.18,-0.47,1.58,-0.36,0.47,-0.46,-0.4
2017-04-20,2342.6899,2355.8401,20406.6797,20578.7109,5887.8701,5916.7798,3633.219971,3688.47998,3036.02002,3038.179932,681.3599849999998,683.1099849999998,270.76001,269.459991,4861.660156,4884.160156,8191.990234000001,8221.339844,159.679993,159.21000700000005,988.179993,997.549988,306.390015,306.640015,653.039978,652.099976,0.56,-0.3,0.78,0.84,-0.15,0.9,0.49,-0.11,1.13,1.52,-0.02,0.07,-0.95,0.26,-0.85,-0.48,0.12,0.46,-0.07,0.36,-0.24,-0.29,-1.38,0.95,-0.46,0.08,-0.14,-0.14,0.57
2017-04-21,2354.74,2348.6899,20578.0996,20547.7598,5919.02,5910.52,3682.060059,3687.870117,3038.350098,3009.350098,683.119995,677.320007,269.130005,269.790009,4889.189941,4880.75,8220.80957,8201.5,158.820007,157.020004,992.469971,992.940002,307.0,306.200012,652.150024,655.820007,-0.26,1.08,1.7,-0.15,1.05,2.18,-0.14,1.24,1.95,0.16,2.16,-0.95,1.5,-0.85,1.34,0.25,0.32,-0.17,0.87,-0.23,1.07,-1.13,0.16,0.05,1.5,-0.26,1.46,0.56,0.47
2017-04-24,2370.3301,2374.1499,20723.5898,20763.8906,5979.96,5983.8198,3764.149902,3767.659912,3045.169922,3054.409912,685.119995,686.380005,272.410004,270.640015,4933.310059,4923.339844,8310.669922,8289.480469,158.589996,157.270004,1008.559998,1007.799988,309.799988,310.679993,656.840027,658.900024,0.16,0.61,0.56,0.19,1.12,1.02,0.06,0.7,0.69,0.09,0.25,0.3,1.34,0.18,0.72,-0.65,-0.47,-0.2,0.67,-0.25,0.78,-0.83,0.95,-0.08,0.99,0.28,0.85,0.31,-0.15
2017-04-25,2381.51,2388.6101,20915.5098,20996.1191,6004.1602,6025.4902,3792.870117,3777.110107,3081.52002,3095.209961,688.159973,691.349976,270.27999900000003,269.369995,4937.700195,4956.560059,8326.719727,8354.450195,157.71000700000005,158.770004,1012.679993,1017.809998,311.75,313.329987,656.590027,657.909973,0.3,-0.05,0.01,0.39,-0.1,-0.07,0.36,-0.0,0.39,-0.42,0.93,0.44,0.18,0.46,0.33,-0.34,0.7,0.38,0.28,0.33,0.78,0.67,0.18,0.51,-0.85,0.51,-0.21,0.2,-0.37
2017-04-26,2388.98,2387.45,21009.9492,20975.0898,6028.1201,6025.23,3774.899902,3812.070068,3095.23999,3100.909912,692.369995,693.659973,269.570007,271.25,4965.240234000001,4970.339844,8359.5,8419.519531,157.610001,159.050003,1015.469971,1009.159973,313.809998,312.670013,656.8900150000002,655.469971,-0.06,0.06,-0.14,-0.17,0.03,-0.16,-0.05,0.39,0.37,0.98,-1.21,0.18,0.13,0.19,0.16,0.62,0.45,0.1,0.51,0.72,0.47,0.91,-3.13,-0.62,1.4,-0.36,0.38,-0.22,0.31
2017-04-27,2389.7,2388.77,20991.1191,20981.3301,6038.4702,6048.9399,3816.699951,3765.810059,3089.669922,3104.929932,691.0599980000002,694.77002,271.769989,272.480011,4990.529785,4995.870117,8444.099609,8459.30957,157.389999,154.070007,1016.030029,1023.289978,314.730011,313.869995,655.3900150000002,657.47998,-0.04,-0.19,-0.02,-0.05,-0.19,-0.32,0.17,-0.02,0.71,-1.33,-1.85,0.49,0.31,0.54,0.34,0.26,-1.5,0.11,-0.29,0.18,-0.79,-2.11,-0.42,0.71,-1.74,-0.27,0.22,0.32,-0.45
2017-04-28,2393.6799,2384.2,20987.3906,20940.5098,6072.8701,6047.6099,3767.209961,3696.300049,3111.850098,3114.669922,696.799988,697.099976,272.089996,268.380005,5012.209961,4981.419922,8474.969727,8392.419922,155.550003,153.419998,1017.599976,1005.530029,313.660004,314.549988,656.98999,654.539978,-0.4,0.17,0.29,-0.22,-0.13,0.04,-0.42,0.73,0.79,-1.88,0.98,0.09,0.67,0.04,0.42,-1.36,-0.16,-0.61,0.42,-0.97,-0.08,-1.37,-1.72,-1.19,0.98,0.28,0.18,-0.37,-0.63
2017-05-01,2388.5,2388.3301,20962.7305,20913.4609,6067.5601,6091.6001,3714.820068,3732.540039,3121.449951,3135.52002,698.580017,700.0,268.920013,267.959991,4996.0,5002.350098,8417.370117,8385.490234,153.149994,150.779999,1007.700012,1015.429993,315.26001,315.109985,655.460022,650.409973,-0.01,0.12,-0.01,-0.24,0.17,0.21,0.4,0.06,-0.31,0.48,-0.87,0.45,-0.4,0.2,-0.16,-0.36,0.1,0.13,0.14,-0.38,-0.61,-1.55,-1.2,0.77,-1.06,-0.05,-0.04,-0.77,0.27
2017-05-02,2391.05,2391.1699,20941.1895,20949.8906,6102.5098,6095.3701,3734.25,3700.22998,3145.050049,3122.939941,701.700012,698.909973,267.790009,268.23999,5008.209961,5009.3598630000015,8371.429688,8334.419922,151.089996,148.970001,1010.940002,1004.619995,315.7799990000001,314.980011,652.4400019999998,652.179993,0.01,-0.13,-0.07,0.04,0.04,0.01,-0.12,-0.37,-0.33,-0.91,0.65,-0.7,-0.68,-0.4,-0.59,0.17,-0.38,0.02,-0.88,-0.44,-0.22,-1.4,0.58,-0.63,0.34,-0.25,-0.78,-0.04,-0.45
2017-05-03,2386.5,2388.1299,20915.0,20957.9004,6075.04,6072.5498,3681.110107,3724.159912,3111.949951,3101.709961,696.3599849999998,694.8099980000002,267.600006,267.220001,5000.189941,4965.180176,8310.080078,8316.280273,148.580002,149.830002,1001.200012,1008.049988,313.690002,312.519989,651.400024,649.219971,0.07,0.06,0.47,0.21,-0.03,0.23,-0.04,0.05,0.46,1.17,0.4,-0.33,0.78,-0.22,0.6,-0.14,0.46,-0.7,-0.06,0.07,1.44,0.84,-2.46,0.68,-0.12,-0.37,-0.23,-0.33,0.39
2017-05-04,2389.79,2389.52,20987.8301,20951.4707,6075.0601,6075.3398,3750.399902,3738.97998,3115.840088,3125.790039,697.030029,698.97998,267.679993,268.440002,4965.700195,4962.259765999999,8371.429688,8435.660156,148.690002,146.139999,1008.960022,1006.830017,312.640015,311.799988,647.969971,651.73999,-0.01,0.41,0.41,-0.17,0.26,0.29,0.0,0.42,0.45,-0.3,-0.23,0.32,-0.94,0.28,-0.62,0.28,0.56,-0.07,0.71,0.77,-0.03,-1.71,3.77,-0.21,0.42,-0.27,1.03,0.58,0.52
2017-05-05,2392.3701,2399.29,20929.0391,21006.9395,6091.6899,6100.7598,3751.659912,3730.27002,3127.429932,3096.409912,699.5,694.619995,269.309998,269.940002,4980.200195,4997.370117,8456.69043,8433.0,146.520004,151.649994,1008.969971,1011.030029,313.0299990000001,315.019989,653.960022,655.159973,0.29,0.0,-0.1,0.37,0.03,-0.15,0.15,0.03,0.33,-0.57,0.37,-0.99,-2.05,-0.7,-1.53,0.23,-0.36,0.34,-0.04,-0.28,-0.65,3.5,-0.55,0.2,-0.38,0.64,-0.15,0.18,-0.06
2017-05-08,2399.9399,2399.3799,20991.2598,21012.2793,6100.6602,6102.6602,3727.419922,3744.179932,3083.22998,3032.879883,692.76001,683.98999,269.890015,268.959991,5003.439941,4995.509765999999,8425.889648,8378.320313,151.509995,150.820007,1011.5,1007.159973,315.600006,314.549988,655.48999,654.73999,-0.02,-0.1,0.01,0.1,-0.17,-0.33,0.03,0.29,0.43,0.45,-0.72,-1.63,1.15,-1.27,0.77,-0.34,0.64,-0.16,0.4,-0.56,-1.28,-0.46,-1.0,-0.43,1.03,-0.33,-0.46,-0.11,-0.89
2017-05-09,2401.5801,2396.9199,21022.2793,20975.7793,6111.8198,6120.5898,3750.780029,3717.330078,3041.669922,3067.810059,684.9400019999998,689.25,269.450012,270.670013,5003.8901369999985,5015.450195,8379.320313,8270.990234,151.050003,149.309998,1009.630005,1017.5,313.75,313.100006,653.280029,648.919983,-0.19,0.11,-0.1,-0.22,-0.16,-0.27,0.14,0.14,-0.08,-0.89,-0.06,0.86,-0.38,0.63,-0.38,0.45,0.52,0.23,0.12,-1.29,-0.02,-1.15,1.59,0.78,2.11,-0.21,-0.06,-0.67,0.18
2017-05-10,2396.79,2399.6299,20958.4902,20943.1094,6121.6401,6129.1401,3702.97998,3715.139893,3063.76001,3056.02002,688.280029,686.630005,270.160004,272.070007,5010.600098,5021.259765999999,8266.110352,8269.650391,150.759995,151.690002,1032.319946,1038.920044,313.579987,312.910004,649.419983,650.070007,0.12,-0.22,-0.36,-0.07,-0.11,-0.22,0.12,-0.22,-0.13,0.33,-1.33,-0.25,-0.06,-0.24,-0.22,0.71,-0.11,0.21,-0.21,0.04,-0.02,0.62,-0.92,0.64,0.34,-0.21,-0.6,0.1,0.0
2017-05-11,2394.8401,2394.4399,20925.7207,20919.4199,6110.0498,6115.96,3698.600098,3665.620117,3048.939941,3054.159912,684.450012,685.090027,271.25,271.76001,5011.0,5010.680176,8243.509766,8267.740234,152.610001,150.300003,1036.219971,1042.430054,312.640015,311.019989,647.3099980000002,650.080017,-0.02,-0.15,0.33,-0.03,-0.11,0.3,0.1,0.09,0.55,-0.89,-0.58,0.17,0.35,0.09,0.08,0.19,-0.61,-0.01,-0.02,0.29,-0.49,-1.51,-1.89,0.6,0.27,-0.52,-0.21,0.43,0.55
2017-05-12,2392.4399,2390.8999,20893.1895,20896.6094,6119.27,6121.23,3646.909912,3644.459961,3053.280029,3064.8701170000004,684.75,685.650024,271.52999900000003,270.109985,5012.910156,5009.47998,8240.349609,8227.469727,150.160004,147.46000700000005,1043.550049,1045.23999,311.329987,310.380005,650.619995,653.650024,-0.06,0.48,0.41,0.02,0.41,0.4,0.03,0.46,0.79,-0.07,1.13,0.38,0.48,0.13,0.48,-0.52,1.45,-0.07,0.19,-0.16,0.26,-1.8,1.91,0.16,1.51,-0.31,1.52,0.47,0.37
2017-05-15,2393.98,2402.3201,20923.6309,20981.9395,6128.1099,6149.6699,3658.610107,3685.610107,3063.75,3079.439941,685.320007,688.909973,270.589996,274.019989,5009.680176,5019.160156,8238.280273,8249.269531,150.330002,150.279999,1048.459961,1061.050049,313.440002,315.089996,653.460022,656.080017,0.35,-0.07,-1.89,0.28,-0.01,-1.79,0.35,0.33,-2.25,0.74,0.25,0.51,0.37,0.52,0.22,1.27,0.09,0.19,0.03,0.13,-0.33,-0.03,-0.21,1.2,1.49,0.53,0.51,0.4,-0.76
2017-05-16,2404.55,2400.6699,20984.4805,20979.75,6160.52,6169.8701,3687.97998,3694.659912,3084.699951,3090.72998,689.960022,690.419983,274.609985,274.269989,5027.189941,5020.779785,8254.719727,8222.160156,151.080002,149.96000700000005,1066.400024,1076.849976,315.339996,316.690002,656.27002,651.090027,-0.16,-1.82,-1.46,-0.02,-1.78,-1.51,0.15,-2.57,-1.86,0.18,-3.95,0.2,-2.3,0.07,-2.07,-0.12,-1.81,-0.13,-2.03,-0.39,-1.1,-0.74,-2.01,0.98,-4.37,0.43,-2.01,-0.79,0.23
2017-05-17,2382.95,2357.03,20846.1699,20606.9297,6108.6201,6011.2402,3621.620117,3548.709961,3061.72998,3019.560059,684.1900019999998,676.1099849999998,272.339996,269.299988,4978.72998,4919.069824,8156.399901999999,8131.370117,148.5,146.940002,1061.170044,1029.829956,314.829987,310.309998,650.659973,652.619995,-1.09,0.37,1.05,-1.15,0.27,0.96,-1.59,0.73,1.21,-2.01,0.8,-1.38,1.41,-1.18,1.01,-1.12,0.63,-1.2,0.65,-0.31,0.42,-1.05,0.99,-2.95,1.89,-1.44,-3.29,0.3,0.39
2017-05-18,2354.6899,2365.72,20579.6504,20663.0195,5998.46,6055.1299,3540.280029,3577.1201170000004,3036.0,3062.090088,678.27002,682.950012,268.619995,270.98999,4913.6401369999985,4951.200195,8119.120117,8165.870117,145.75,148.389999,1030.310059,1049.290039,294.839996,300.100006,654.909973,655.159973,0.47,0.68,1.2,0.41,0.69,1.12,0.94,0.47,1.3,1.04,0.04,0.86,-0.74,0.69,-0.33,0.88,0.88,0.76,0.62,0.58,-0.03,1.81,2.74,1.84,1.09,1.78,0.26,0.04,0.29
2017-05-19,2371.3701,2381.73,20698.2793,20804.8398,6070.23,6083.7002,3577.98999,3578.51001,3059.879883,3039.459961,682.5599980000002,680.710022,271.329987,273.380005,4957.600098,4982.080078,8167.370117,8163.620117,149.28999299999995,152.449997,1057.530029,1060.77002,302.880005,300.890015,655.049988,657.0599980000002,0.44,0.52,0.7,0.51,0.43,0.64,0.22,0.82,0.9,0.01,0.56,-0.67,0.3,-0.27,0.25,0.76,0.51,0.49,0.8,-0.05,0.35,2.12,-0.18,0.31,1.09,-0.66,1.58,0.31,0.88
2017-05-22,2387.21,2394.02,20867.7695,20894.8301,6098.25,6133.6201,3590.959961,3598.379883,3038.5,3048.5,679.710022,682.4400019999998,273.809998,274.769989,4992.819824,5022.069824,8175.879883,8191.870117,153.550003,152.169998,1066.400024,1072.300049,302.320007,305.640015,655.76001,662.869995,0.29,0.18,0.43,0.13,0.21,0.56,0.58,0.08,0.48,0.21,1.25,0.33,-0.16,0.4,-0.0,0.35,-0.63,0.59,-0.05,0.2,0.49,-0.9,-0.32,0.55,-0.41,1.1,0.09,1.08,0.18
2017-05-23,2397.04,2398.4199,20908.6699,20937.9102,6149.5498,6138.71,3603.139893,3643.22998,3048.52002,3043.659912,682.409973,682.419983,275.670013,273.049988,5034.97998,5019.779785,8204.80957,8232.320313,152.259995,151.690002,1071.550049,1067.939941,307.179993,305.910004,662.98999,664.080017,0.06,0.25,0.69,0.14,0.36,0.69,-0.18,0.4,1.08,1.11,-0.53,-0.16,0.09,0.0,0.18,-0.95,0.25,-0.3,0.67,0.34,0.37,-0.37,-1.28,-0.34,0.65,-0.41,-0.35,0.16,0.64
2017-05-24,2401.4099,2404.3899,20949.2109,21012.4199,6154.1802,6163.02,3646.350098,3623.870117,3046.1201170000004,3046.409912,683.25,683.619995,272.609985,273.730011,5030.560059,5053.529785,8233.969727,8262.780273,151.630005,149.75,1075.130005,1074.849976,306.48999,304.839996,665.200012,668.330017,0.12,0.44,0.48,0.3,0.34,0.32,0.14,0.69,0.77,-0.62,-0.0,0.01,-0.18,0.05,0.11,0.41,-0.08,0.46,0.8,0.35,0.81,-1.24,-5.38,-0.03,0.55,-0.54,0.02,0.47,0.68
2017-05-25,2409.54,2415.0701,21062.9609,21082.9492,6183.02,6205.2598,3631.689941,3623.75,3062.879883,3040.800049,686.289978,684.340027,274.549988,273.5,5067.879883,5093.709961,8277.169922,8329.469727,149.100006,141.699997,1079.98999,1080.75,306.089996,304.910004,668.099976,672.8900150000002,0.23,0.03,-0.09,0.09,-0.01,-0.25,0.36,0.08,-0.03,-0.22,-0.43,-0.72,-0.78,-0.28,-0.5,-0.38,-0.26,0.51,0.32,0.63,0.54,-4.96,0.29,0.07,0.38,-0.39,0.2,0.72,-0.06
2017-05-26,2414.5,2415.8201,21070.1504,21080.2793,6207.04,6210.1899,3618.72998,3608.070068,3039.48999,3017.070068,684.159973,680.950012,272.940002,272.799988,5103.299805,5110.129883,8335.959961,8374.379883,141.830002,142.110001,1077.969971,1084.849976,305.390015,305.51001,672.830017,672.51001,0.05,-0.12,-0.17,0.05,-0.24,-0.34,0.05,-0.11,-0.19,-0.29,-1.18,-0.74,-1.44,-0.47,-1.01,-0.05,-0.42,0.13,-0.13,0.46,-0.79,0.2,-2.17,0.64,0.61,0.04,-0.05,-0.05,0.34
2017-05-30,2411.6699,2412.9099,21045.4902,21029.4707,6204.1802,6203.1899,3592.5,3565.439941,3015.48999,2973.629883,680.580017,674.0599980000002,272.309998,271.660004,5104.27002,5103.6098630000015,8312.040039,8308.400391,141.190002,139.020004,1085.319946,1091.449951,305.140015,305.369995,671.919983,674.780029,0.05,-0.05,0.71,-0.08,-0.1,0.55,-0.02,-0.08,0.7,-0.75,-0.52,-1.39,0.6,-0.96,0.47,-0.24,-0.06,-0.01,0.3,-0.04,1.0,-1.54,-0.26,0.56,-0.0,0.08,-0.11,0.43,0.49
2017-05-31,2415.6299,2411.8,21048.4609,21008.6504,6221.6299,6198.52,3571.060059000001,3546.820068,2985.879883,2991.610107,676.27002,677.200012,272.480011,271.51001,5113.700195,5118.75,8316.099609,8391.889648,137.25,138.660004,1101.119995,1091.420044,306.730011,305.040009,674.5,678.119995,-0.16,0.76,1.13,-0.19,0.65,0.94,-0.37,0.78,1.73,-0.68,1.63,0.19,1.8,0.14,1.59,-0.36,1.4,0.1,0.94,0.91,1.01,1.03,1.05,-0.88,0.1,-0.55,1.25,0.54,0.74
2017-06-01,2415.6499,2430.0601,21030.5508,21144.1797,6215.9102,6246.8301,3564.149902,3604.48999,2999.889893,3045.409912,678.77002,687.950012,272.149994,275.309998,5134.8901369999985,5166.680176,8402.900391,8476.339844,139.110001,140.119995,1094.170044,1092.550049,305.929993,308.839996,677.830017,683.1400150000002,0.6,0.37,0.25,0.54,0.29,0.19,0.5,0.94,0.78,1.13,-0.22,1.52,1.69,1.35,1.5,1.16,1.02,0.62,0.6,0.87,0.45,0.73,-1.26,-0.15,0.99,0.95,0.53,0.78,0.09
2017-06-02,2431.28,2439.0701,21142.0898,21206.2891,6261.5898,6305.7998,3578.110107,3596.429932,3059.26001,3096.800049,690.530029,698.27002,275.73999,278.109985,5173.419922,5197.689941,8462.679688,8514.209961,138.949997,138.350006,1100.140015,1103.400024,309.709991,310.480011,685.409973,683.77002,0.32,-0.12,-0.4,0.3,-0.1,-0.33,0.71,-0.16,-0.49,0.51,-0.37,1.23,-0.65,1.12,-0.48,0.86,-0.8,0.47,-0.24,0.61,-0.83,-0.43,0.44,0.3,0.26,0.25,-0.51,-0.24,-0.49
2017-06-05,2437.8301,2436.1001,21195.0293,21184.0391,6305.4702,6295.6802,3597.5200200000004,3583.23999,3106.800049,3076.580078,700.23999,694.929993,278.0,275.880005,5198.330078,5185.100098,8505.030273,8443.669922,137.440002,138.96000700000002,1102.47998,1106.219971,310.320007,308.910004,682.830017,680.4400019999998,-0.07,-0.28,-0.12,-0.05,-0.23,-0.05,-0.16,-0.33,0.03,-0.4,-0.67,-0.97,-0.43,-0.76,-0.52,-0.76,-0.21,-0.25,-0.59,-0.72,-1.23,1.11,0.85,0.34,0.35,-0.45,-0.52,-0.35,-0.15
2017-06-06,2431.9199,2429.3301,21145.4805,21136.2305,6281.8799,6275.0601,3554.98999,3559.169922,3066.189941,3063.5,692.6099849999998,691.3099980000002,274.670013,275.309998,5174.339844,5154.290039,8413.919922,8339.410156,138.25,140.139999,1102.589966,1110.079956,308.049988,307.299988,681.710022,679.4400019999998,-0.11,0.16,0.18,-0.04,0.18,0.22,-0.11,0.36,0.74,0.12,0.86,-0.09,0.13,-0.19,0.18,0.23,0.29,-0.39,0.27,-0.89,-0.12,1.37,-4.52,0.68,0.74,-0.24,-0.29,-0.33,0.33
2017-06-07,2432.03,2433.1399,21171.5703,21173.6895,6290.4399,6297.3799,3570.389893,3589.6201170000004,3070.159912,3067.6201170000004,692.539978,692.5599980000002,275.339996,276.100006,5164.259765999999,5168.3901369999985,8350.709961,8329.030273,139.03999299999998,133.800003,1115.599976,1118.300049,307.7799990000001,306.420013,679.969971,681.6900019999998,0.05,0.03,-0.06,0.01,0.04,0.46,0.11,0.39,-1.42,0.54,2.68,-0.08,0.6,0.0,0.49,0.28,-0.22,0.08,-0.11,-0.26,0.85,-3.77,-0.37,0.24,1.78,-0.44,0.23,0.25,-0.84
2017-06-08,2434.27,2433.79,21169.7598,21182.5293,6311.73,6321.7598,3588.97998,3685.860107,3069.090088,3086.129883,692.8099980000002,695.960022,275.720001,275.480011,5175.120117,5162.660156,8322.240234,8399.650391,133.399994,133.300003,1126.150024,1138.25,306.269989,307.109985,680.51001,675.98999,-0.02,-0.08,-0.18,0.06,0.42,0.25,0.16,-1.8,-2.31,2.7,3.21,0.56,-0.32,0.45,-0.19,-0.09,0.49,-0.24,-1.4,0.93,0.36,-0.07,3.67,1.07,-4.23,0.27,-1.36,-0.66,0.01
2017-06-09,2436.3899,2431.77,21208.9609,21271.9707,6330.25,6207.9199,3708.949951,3804.179932,3085.810059,3076.149902,696.200012,694.6099849999998,276.02999900000003,276.829987,5168.75,5090.450195,8382.129883,8429.830078,133.529999,138.190002,1145.180054,1090.050049,307.160004,302.940002,674.450012,676.0599980000002,-0.19,-0.1,0.35,0.3,-0.17,0.27,-1.93,-0.52,0.2,2.57,-0.3,-0.31,-0.27,-0.23,-0.18,0.29,0.27,-1.51,-0.37,0.57,0.38,3.49,0.55,-4.81,-0.51,-1.37,-0.01,0.24,-0.24
2017-06-12,2425.8799,2429.3899,21259.9492,21235.6699,6153.5601,6175.46,3809.409912,3792.790039,3072.030029,3067.77002,693.849976,693.369995,276.420013,277.589996,5067.22998,5071.47998,8435.830078,8462.169922,140.100006,138.949997,1074.939941,1084.439941,302.929993,302.920013,676.599976,674.409973,0.14,0.45,0.35,-0.11,0.44,0.65,0.36,0.73,0.31,-0.44,0.24,-0.14,0.47,-0.07,0.45,0.42,1.47,0.08,0.77,0.31,0.37,-0.82,1.86,0.88,0.64,-0.0,0.79,-0.32,0.15
2017-06-13,2434.1499,2440.3501,21256.8301,21328.4707,6206.1201,6220.3701,3809.5,3801.790039,3066.659912,3082.189941,693.570007,696.5,278.059998,281.679993,5087.6098630000015,5110.669922,8465.519531,8493.709961,139.110001,141.529999,1095.849976,1091.349976,303.649994,305.299988,673.630005,675.400024,0.25,-0.1,-0.32,0.34,0.22,0.15,0.23,-0.41,-0.88,-0.2,-0.11,0.51,0.53,0.42,0.39,1.3,0.17,0.45,-0.45,0.33,0.23,1.74,-3.89,-0.41,-1.06,0.54,-0.55,0.26,0.64
2017-06-14,2443.75,2437.9199,21342.7109,21374.5605,6237.46,6194.8901,3772.439941,3797.469971,3085.919922,3098.560059,697.710022,699.22998,282.220001,282.170013,5125.410156,5087.6098630000015,8489.490234,8512.849609,140.660004,136.029999,1094.550049,1079.819946,306.549988,303.619995,679.48999,679.719971,-0.24,-0.22,-0.2,0.15,-0.07,0.05,-0.68,-0.47,-0.7,0.66,-0.32,0.41,-0.79,0.22,-0.56,-0.02,-0.59,-0.74,-0.42,0.28,0.29,-3.29,-1.95,-1.35,-0.84,-0.96,-0.16,0.03,0.58
2017-06-15,2424.1399,2432.46,21291.6895,21359.9004,6127.0498,6165.5,3763.48999,3785.149902,3078.0,3074.0,695.0,695.289978,280.5,280.51001,5040.3901369999985,5066.25,8471.089844,8537.759766,134.639999,133.380005,1061.569946,1070.76001,300.940002,303.130005,679.349976,683.669983,0.34,0.03,0.86,0.32,0.11,0.79,0.63,-0.22,1.19,0.58,-0.58,-0.13,-0.42,0.04,-0.21,0.0,0.04,0.51,-0.17,0.79,0.51,-0.94,2.11,0.87,-0.33,0.73,0.13,0.64,0.42
2017-06-16,2431.24,2433.1499,21335.9297,21384.2793,6154.2798,6151.7598,3762.449951,3763.169922,3069.320068,3061.199951,694.01001,693.799988,280.119995,280.630005,5061.5,5057.720215,8533.459961,8580.879883,133.589996,136.190002,1072.359985,1067.22998,303.309998,303.519989,683.650024,686.549988,0.08,0.83,0.16,0.23,0.68,0.39,-0.04,1.42,0.59,0.02,-0.02,-0.26,2.5,-0.03,2.22,0.18,0.99,-0.07,0.93,0.56,-0.36,1.95,-0.64,-0.48,1.94,0.07,1.0,0.42,-0.4
